"","Symbol","ensembl_id","top50","max_PropZero","PropZero_filter","rank_invar","Gene Type","t"
"3174","CXCR4","ENSG00000121966",FALSE,NA,FALSE,NA,NA,8.06941052275308
"3175","THSD7B","ENSG00000144229",TRUE,1,FALSE,NA,NA,23.8098512936766
"3176","HNMT","ENSG00000150540",TRUE,1,FALSE,NA,NA,45.7161414267631
"3177","LINC01832","ENSG00000224231",FALSE,NA,FALSE,NA,NA,6.44793319718047
"3178","AC114763.1","ENSG00000228043",TRUE,0.96969696969697,FALSE,NA,NA,33.167301936526
"3179","SPOPL","ENSG00000144228",TRUE,0.83,FALSE,NA,NA,94.4999295703102
"3180","AC092620.1","ENSG00000237772",FALSE,NA,FALSE,NA,NA,15.2784987113457
"3181","NXPH2","ENSG00000144227",TRUE,1,FALSE,NA,NA,13.5831264372963
"3182","AC062021.1","ENSG00000226939",FALSE,NA,FALSE,NA,NA,19.7647790708907
"3183","AC016710.1","ENSG00000229131",FALSE,NA,FALSE,NA,NA,4.16387806141759
"3184","LINC01853","ENSG00000224028",FALSE,NA,FALSE,NA,NA,8.37723221478425
"3185","LRP1B","ENSG00000168702",TRUE,0.875,FALSE,NA,NA,166.142460032586
"3186","KYNU","ENSG00000115919",FALSE,NA,FALSE,NA,NA,24.3867834282178
"3187","ARHGAP15","ENSG00000075884",TRUE,1,FALSE,NA,NA,39.2846925268817
"3188","AC096558.2","ENSG00000257640",FALSE,NA,FALSE,NA,NA,5.74512804363755
"3189","AC079793.1","ENSG00000258268",FALSE,NA,FALSE,NA,NA,11.0252346206501
"3190","AC092652.1","ENSG00000231758",FALSE,NA,FALSE,NA,NA,7.53788196819504
"3191","AC092652.2","ENSG00000257277",FALSE,NA,FALSE,NA,NA,13.6981189202372
"3192","AC079584.2","ENSG00000257226",FALSE,NA,FALSE,NA,NA,4.58798491962571
"3193","AC079584.1","ENSG00000236356",FALSE,NA,FALSE,NA,NA,3.61339642494285
"3194","AC016910.1","ENSG00000232377",FALSE,NA,FALSE,NA,NA,17.7837180982475
"3195","GTDC1","ENSG00000121964",TRUE,0.774193548387097,FALSE,NA,NA,135.658053068016
"3196","ZEB2","ENSG00000169554",TRUE,0.918089926803764,FALSE,NA,NA,103.432066290172
"3197","AC009951.2","ENSG00000283118",FALSE,NA,FALSE,NA,NA,16.5412383670293
"3198","ZEB2-AS1","ENSG00000238057",FALSE,NA,FALSE,NA,NA,16.2809213620989
"3199","LINC01412","ENSG00000232606",FALSE,NA,FALSE,NA,NA,8.66998033829111
"3200","TEX41","ENSG00000226674",TRUE,1,FALSE,NA,NA,27.878113805622
"3201","ACVR2A","ENSG00000121989",TRUE,0.865837696335079,FALSE,NA,NA,104.594319350169
"3202","ORC4","ENSG00000115947",TRUE,0.967741935483871,FALSE,NA,NA,126.601797438684
"3203","MBD5","ENSG00000204406",TRUE,0.348484848484849,TRUE,767,NA,230.496045689617
"3204","EPC2","ENSG00000135999",TRUE,0.709677419354839,TRUE,544,NA,133.536343375613
"3205","AC105402.3","ENSG00000231079",TRUE,0.960459183673469,FALSE,NA,NA,30.938030681879
"3206","KIF5C","ENSG00000168280",TRUE,0.977797513321492,FALSE,NA,NA,186.404016919727
"3207","LYPD6B","ENSG00000150556",TRUE,1,FALSE,NA,NA,31.5285674297672
"3208","LYPD6","ENSG00000187123",TRUE,1,FALSE,NA,NA,40.8619283820479
"3209","MMADHC","ENSG00000168288",TRUE,0.96875,FALSE,NA,NA,58.1400996308168
"3210","AC007364.1","ENSG00000231969",TRUE,0.96969696969697,FALSE,NA,NA,67.0642545502053
"3211","LINC01931","ENSG00000162947",FALSE,NA,FALSE,NA,NA,13.7614648155445
"3212","LINC01818","ENSG00000230645",FALSE,NA,FALSE,NA,NA,15.332907127293
"3213","RND3","ENSG00000115963",FALSE,NA,FALSE,NA,NA,32.2764501031919
"3214","LINC01920","ENSG00000236049",FALSE,NA,FALSE,NA,NA,5.52755601062846
"3215","AC023469.2","ENSG00000228064",FALSE,NA,FALSE,NA,NA,8.71353028529272
"3216","AC023469.1","ENSG00000222031",FALSE,NA,FALSE,NA,NA,15.7245906012417
"3217","AC018731.1","ENSG00000236885",FALSE,NA,FALSE,NA,NA,13.8372705666561
"3218","RBM43","ENSG00000184898",FALSE,NA,FALSE,NA,NA,21.8892587775604
"3219","NMI","ENSG00000123609",FALSE,NA,FALSE,NA,NA,18.7897570374112
"3220","TNFAIP6","ENSG00000123610",FALSE,NA,FALSE,NA,NA,23.3849261338765
"3221","RIF1","ENSG00000080345",TRUE,0.774193548387097,FALSE,NA,NA,113.929583275078
"3222","NEB","ENSG00000183091",TRUE,0.983420593368237,FALSE,NA,NA,39.5417443514822
"3223","ARL5A","ENSG00000162980",TRUE,0.954545454545455,FALSE,NA,NA,81.2744599590344
"3224","AC068547.1","ENSG00000283228",FALSE,NA,FALSE,NA,NA,15.4766286229048
"3225","CACNB4","ENSG00000182389",TRUE,1,FALSE,NA,NA,101.537782765008
"3226","AC079790.1","ENSG00000225214",FALSE,NA,FALSE,NA,NA,24.6972667584244
"3227","STAM2","ENSG00000115145",TRUE,0.909090909090909,FALSE,NA,NA,103.791153283827
"3228","FMNL2","ENSG00000157827",TRUE,0.848484848484849,FALSE,NA,NA,246.16755249818
"3229","PRPF40A","ENSG00000196504",TRUE,0.71875,TRUE,62,NA,117.902845765168
"3230","ARL6IP6","ENSG00000177917",TRUE,0.903225806451613,FALSE,NA,NA,74.5556920164653
"3231","LINC01850","ENSG00000227708",FALSE,NA,FALSE,NA,NA,8.74284345131923
"3232","RPRM","ENSG00000177519",FALSE,NA,FALSE,NA,NA,8.40817758630084
"3233","GALNT13","ENSG00000144278",TRUE,0.96875,FALSE,NA,NA,109.754201622866
"3234","AC009227.1","ENSG00000224675",FALSE,NA,FALSE,NA,NA,8.56060484203312
"3235","AC061961.1","ENSG00000235949",FALSE,NA,FALSE,NA,NA,8.58923170650986
"3236","KCNJ3","ENSG00000162989",TRUE,1,FALSE,NA,NA,47.6474555242471
"3237","LINC01876","ENSG00000226383",FALSE,NA,FALSE,NA,NA,14.9862688119756
"3238","NR4A2","ENSG00000153234",TRUE,0.998257232485186,FALSE,NA,NA,22.5249077309765
"3239","GPD2","ENSG00000115159",TRUE,0.818181818181818,FALSE,NA,NA,102.956921557031
"3240","LINC01958","ENSG00000283436",FALSE,NA,FALSE,NA,NA,11.168185349163
"3241","GALNT5","ENSG00000136542",FALSE,NA,FALSE,NA,NA,4.91749296034031
"3242","ERMN","ENSG00000136541",TRUE,0.991721854304636,FALSE,NA,NA,70.8648915973352
"3243","CYTIP","ENSG00000115165",FALSE,NA,FALSE,NA,NA,15.708248928043
"3244","ACVR1C","ENSG00000123612",TRUE,1,FALSE,NA,NA,47.0591403393176
"3245","AC019186.1","ENSG00000234584",FALSE,NA,FALSE,NA,NA,28.1081626931744
"3246","ACVR1","ENSG00000115170",TRUE,0.893106457242583,FALSE,NA,NA,81.6364923722852
"3247","UPP2","ENSG00000007001",TRUE,0.966494845360825,FALSE,NA,NA,92.1509711047093
"3248","CCDC148-AS1","ENSG00000227480",FALSE,NA,FALSE,NA,NA,18.0001358606051
"3249","CCDC148","ENSG00000153237",TRUE,0.96969696969697,FALSE,NA,NA,104.836914179165
"3250","PKP4","ENSG00000144283",TRUE,0.84375,FALSE,NA,NA,196.457431116589
"3251","PKP4-AS1","ENSG00000204380",FALSE,NA,FALSE,NA,NA,24.4726990501673
"3252","AC005042.2","ENSG00000228586",FALSE,NA,FALSE,NA,NA,6.37192258296803
"3253","DAPL1","ENSG00000163331",FALSE,NA,FALSE,NA,NA,22.9249225200652
"3254","TANC1","ENSG00000115183",TRUE,0.984848484848485,FALSE,NA,NA,92.5581216142392
"3255","WDSUB1","ENSG00000196151",TRUE,0.909090909090909,FALSE,NA,NA,102.602956805897
"3256","BAZ2B","ENSG00000123636",TRUE,0.651515151515151,TRUE,742,NA,196.243408875893
"3257","AC008277.1","ENSG00000223642",FALSE,NA,FALSE,NA,NA,9.7093309359118
"3258","AC009506.1","ENSG00000224152",FALSE,NA,FALSE,NA,NA,8.52751871048631
"3259","AC009961.1","ENSG00000226266",TRUE,0.96969696969697,FALSE,NA,NA,65.1207322511818
"3260","MARCH7","ENSG00000136536",TRUE,0.6875,TRUE,735,NA,142.955793020202
"3261","CD302","ENSG00000241399",FALSE,NA,FALSE,NA,NA,12.9954858366538
"3262","LY75-CD302","ENSG00000248672",FALSE,NA,FALSE,NA,NA,7.26824457281897
"3263","PLA2R1","ENSG00000153246",TRUE,1,FALSE,NA,NA,56.2840823210787
"3264","ITGB6","ENSG00000115221",FALSE,NA,FALSE,NA,NA,21.1404437988083
"3265","LINC02478","ENSG00000285373",FALSE,NA,FALSE,NA,NA,22.0615089844866
"3266","RBMS1","ENSG00000153250",TRUE,0.964252978918423,FALSE,NA,NA,102.614773107721
"3267","AC009313.1","ENSG00000224467",FALSE,NA,FALSE,NA,NA,14.1941405103112
"3268","TANK","ENSG00000136560",TRUE,0.718368237347295,TRUE,143,NA,122.7706005242
"3269","AC009299.3","ENSG00000235724",FALSE,NA,FALSE,NA,NA,28.0296381030715
"3270","PSMD14","ENSG00000115233",TRUE,0.848484848484849,FALSE,NA,NA,117.60891944644
"3271","TBR1","ENSG00000136535",FALSE,NA,FALSE,NA,NA,27.8004322344429
"3272","SLC4A10","ENSG00000144290",TRUE,0.974245115452931,FALSE,NA,NA,151.524470591457
"3273","DPP4","ENSG00000197635",FALSE,NA,FALSE,NA,NA,15.7208502849161
"3274","FAP","ENSG00000078098",FALSE,NA,FALSE,NA,NA,22.7315990611056
"3275","IFIH1","ENSG00000115267",FALSE,NA,FALSE,NA,NA,22.533866245226
"3276","GCA","ENSG00000115271",TRUE,0.967741935483871,FALSE,NA,NA,77.055901107889
"3277","KCNH7","ENSG00000184611",TRUE,0.989342806394316,FALSE,NA,NA,82.9378019006201
"3278","AC011900.1","ENSG00000237750",FALSE,NA,FALSE,NA,NA,28.0921582427629
"3279","FIGN","ENSG00000182263",TRUE,1,FALSE,NA,NA,62.3240607911398
"3280","AC016766.1","ENSG00000237844",TRUE,1,FALSE,NA,NA,16.5620060247655
"3281","GRB14","ENSG00000115290",TRUE,1,FALSE,NA,NA,34.207372365783
"3282","COBLL1","ENSG00000082438",TRUE,0.999143835616438,FALSE,NA,NA,23.8014794316947
"3283","AC019197.1","ENSG00000236283",TRUE,1,FALSE,NA,NA,36.1849482032524
"3284","SLC38A11","ENSG00000169507",FALSE,NA,FALSE,NA,NA,23.456418762524
"3285","SCN3A","ENSG00000153253",TRUE,1,FALSE,NA,NA,135.829998198299
"3286","SCN2A","ENSG00000136531",TRUE,0.97479702300406,FALSE,NA,NA,165.690537066337
"3287","CSRNP3","ENSG00000178662",TRUE,0.97158081705151,FALSE,NA,NA,167.449687192561
"3288","GALNT3","ENSG00000115339",FALSE,NA,FALSE,NA,NA,33.7077133653656
"3289","AC009495.3","ENSG00000235192",FALSE,NA,FALSE,NA,NA,10.9973785712499
"3290","AC009495.1","ENSG00000229195",FALSE,NA,FALSE,NA,NA,31.818968447405
"3291","TTC21B","ENSG00000123607",TRUE,0.90625,FALSE,NA,NA,133.619382555464
"3292","AC010127.1","ENSG00000236107",TRUE,1,FALSE,NA,NA,46.2621574842828
"3293","SCN1A","ENSG00000144285",TRUE,0.984100135317997,FALSE,NA,NA,118.7470867355
"3294","SCN9A","ENSG00000169432",TRUE,0.995559502664298,FALSE,NA,NA,81.6778452824115
"3295","SCN7A","ENSG00000136546",TRUE,1,FALSE,NA,NA,32.0415043931932
"3296","XIRP2","ENSG00000163092",FALSE,NA,FALSE,NA,NA,28.4958836104312
"3297","AC073050.1","ENSG00000228222",TRUE,0.986678507992895,FALSE,NA,NA,116.953026260877
"3298","AC016723.1","ENSG00000235335",TRUE,1,FALSE,NA,NA,35.2935939651611
"3299","B3GALT1","ENSG00000172318",FALSE,NA,FALSE,NA,NA,39.6967192687532
"3300","STK39","ENSG00000198648",TRUE,0.975609756097561,FALSE,NA,NA,181.207989133751
"3301","CERS6","ENSG00000172292",TRUE,0.971244925575101,FALSE,NA,NA,156.926876380374
"3302","NOSTRIN","ENSG00000163072",FALSE,NA,FALSE,NA,NA,12.7978178516338
"3303","SPC25","ENSG00000152253",FALSE,NA,FALSE,NA,NA,31.5025229254936
"3304","ABCB11","ENSG00000073734",FALSE,NA,FALSE,NA,NA,9.20046400760879
"3305","DHRS9","ENSG00000073737",FALSE,NA,FALSE,NA,NA,14.1382523085853
"3306","LRP2","ENSG00000081479",TRUE,1,FALSE,NA,NA,71.5306116134459
"3307","AC093899.2","ENSG00000251569",FALSE,NA,FALSE,NA,NA,19.0932107042268
"3308","KLHL41","ENSG00000239474",FALSE,NA,FALSE,NA,NA,12.2665636686749
"3309","FASTKD1","ENSG00000138399",TRUE,0.878787878787879,FALSE,NA,NA,113.228810088323
"3310","PPIG","ENSG00000138398",TRUE,0.636363636363636,TRUE,728,NA,117.276721940648
"3311","CCDC173","ENSG00000154479",TRUE,1,FALSE,NA,NA,42.1600951771119
"3312","KLHL23","ENSG00000213160",TRUE,1,FALSE,NA,NA,113.719508411918
"3313","SSB","ENSG00000138385",TRUE,0.9375,FALSE,NA,NA,66.8182291599774
"3314","METTL5","ENSG00000138382",TRUE,0.967741935483871,FALSE,NA,NA,58.2472941428434
"3315","UBR3","ENSG00000144357",TRUE,0.515151515151515,TRUE,694,NA,238.701278893591
"3316","MYO3B","ENSG00000071909",TRUE,0.989795918367347,FALSE,NA,NA,36.1527870707971
"3317","AC012594.1","ENSG00000231898",FALSE,NA,FALSE,NA,NA,14.2536718629155
"3318","AC007277.1","ENSG00000213981",FALSE,NA,FALSE,NA,NA,33.1875683686035
"3319","AC007405.1","ENSG00000234350",TRUE,1,FALSE,NA,NA,41.9409804057938
"3320","AC007405.3","ENSG00000239467",FALSE,NA,FALSE,NA,NA,25.1590838213716
"3321","ERICH2","ENSG00000204334",FALSE,NA,FALSE,NA,NA,27.1400858460794
"3322","GAD1","ENSG00000128683",TRUE,0.994671403197158,FALSE,NA,NA,74.6792606696094
"3323","AC007405.2","ENSG00000235934",FALSE,NA,FALSE,NA,NA,6.74669059055607
"3324","GORASP2","ENSG00000115806",TRUE,0.920716112531969,FALSE,NA,NA,73.6833756125485
"3325","TLK1","ENSG00000198586",TRUE,0.773883273557222,FALSE,NA,NA,157.401226021061
"3326","METTL8","ENSG00000123600",TRUE,0.909090909090909,FALSE,NA,NA,88.3391971263274
"3327","DCAF17","ENSG00000115827",TRUE,0.9375,FALSE,NA,NA,86.005114068862
"3328","CYBRD1","ENSG00000071967",TRUE,0.984848484848485,FALSE,NA,NA,50.2421321548244
"3329","DYNC1I2","ENSG00000077380",TRUE,0.803030303030303,FALSE,NA,NA,152.355644366399
"3330","SLC25A12","ENSG00000115840",TRUE,0.84375,FALSE,NA,NA,149.883904964509
"3331","HAT1","ENSG00000128708",TRUE,0.903225806451613,FALSE,NA,NA,63.3703114880031
"3332","METAP1D","ENSG00000172878",TRUE,0.96969696969697,FALSE,NA,NA,66.5350517002157
"3333","DLX1","ENSG00000144355",FALSE,NA,FALSE,NA,NA,13.5043412634662
"3334","DLX2","ENSG00000115844",FALSE,NA,FALSE,NA,NA,13.1240044296825
"3335","AC104088.1","ENSG00000232555",FALSE,NA,FALSE,NA,NA,19.3167163431728
"3336","ITGA6","ENSG00000091409",TRUE,0.992840095465394,FALSE,NA,NA,43.0982227447641
"3337","AC078883.1","ENSG00000225205",FALSE,NA,FALSE,NA,NA,28.5074721973227
"3338","PDK1","ENSG00000152256",TRUE,0.961823734729494,FALSE,NA,NA,67.0085647340251
"3339","RAPGEF4-AS1","ENSG00000228016",TRUE,1,FALSE,NA,NA,57.1429871867461
"3340","RAPGEF4","ENSG00000091428",TRUE,0.96969696969697,FALSE,NA,NA,165.185274457641
"3341","MAP3K20","ENSG00000091436",TRUE,0.991055846422339,FALSE,NA,NA,50.1830918768822
"3342","MAP3K20-AS1","ENSG00000238133",FALSE,NA,FALSE,NA,NA,25.8210033610683
"3343","CDCA7","ENSG00000144354",FALSE,NA,FALSE,NA,NA,29.1757236439579
"3344","SP3","ENSG00000172845",TRUE,0.741935483870968,TRUE,366,NA,107.044784003584
"3345","AC016737.1","ENSG00000271151",FALSE,NA,FALSE,NA,NA,9.35962278477427
"3346","OLA1","ENSG00000138430",TRUE,0.84375,FALSE,NA,NA,159.093135615111
"3347","LINC01305","ENSG00000231453",FALSE,NA,FALSE,NA,NA,25.8074788206194
"3348","SP9","ENSG00000217236",FALSE,NA,FALSE,NA,NA,28.2195438247223
"3349","CIR1","ENSG00000138433",TRUE,0.90625,FALSE,NA,NA,96.4881412226756
"3350","SCRN3","ENSG00000144306",TRUE,0.9375,FALSE,NA,NA,81.6743187250847
"3351","GPR155","ENSG00000163328",TRUE,1,FALSE,NA,NA,129.591169155945
"3352","AC010894.3","ENSG00000236449",TRUE,0.96875,FALSE,NA,NA,47.8597675107945
"3353","WIPF1","ENSG00000115935",TRUE,0.890703819361038,FALSE,NA,NA,81.1762003390497
"3354","CHRNA1","ENSG00000138435",FALSE,NA,FALSE,NA,NA,9.33079253894063
"3355","CHN1","ENSG00000128656",TRUE,0.96969696969697,FALSE,NA,NA,125.463139707044
"3356","ATF2","ENSG00000115966",TRUE,0.711734693877551,TRUE,144,NA,136.71899032899
"3357","ATP5MC3","ENSG00000154518",TRUE,1,FALSE,NA,NA,46.0598890056549
"3358","AC093459.1","ENSG00000229066",FALSE,NA,FALSE,NA,NA,15.0095110714139
"3359","AC016751.2","ENSG00000235047",FALSE,NA,FALSE,NA,NA,13.2824710971954
"3360","LNPK","ENSG00000144320",TRUE,0.870967741935484,FALSE,NA,NA,106.09826618737
"3361","HAGLR","ENSG00000224189",FALSE,NA,FALSE,NA,NA,33.7308289223766
"3362","HOXD1","ENSG00000128645",FALSE,NA,FALSE,NA,NA,19.9287726768154
"3363","MTX2","ENSG00000128654",TRUE,0.878787878787879,FALSE,NA,NA,143.97904216215
"3364","AC017048.3","ENSG00000272551",FALSE,NA,FALSE,NA,NA,11.3934319799058
"3365","LINC01116","ENSG00000163364",FALSE,NA,FALSE,NA,NA,21.9667083208779
"3366","LINC01117","ENSG00000224577",FALSE,NA,FALSE,NA,NA,30.273557944286
"3367","AC092162.2","ENSG00000230552",FALSE,NA,FALSE,NA,NA,16.7939028915974
"3368","AC074286.1","ENSG00000236501",TRUE,1,FALSE,NA,NA,35.6773859862031
"3369","AC079305.3","ENSG00000229337",TRUE,1,FALSE,NA,NA,44.2073914181043
"3370","HNRNPA3","ENSG00000170144",TRUE,0.6875,TRUE,729,NA,115.574982283775
"3371","NFE2L2","ENSG00000116044",TRUE,0.580645161290323,TRUE,74,NA,134.900728446255
"3372","AC019080.4","ENSG00000271996",FALSE,NA,FALSE,NA,NA,8.69056966371668
"3373","AGPS","ENSG00000018510",TRUE,1,FALSE,NA,NA,123.580785447571
"3374","TTC30B","ENSG00000196659",FALSE,NA,FALSE,NA,NA,17.9843296674823
"3375","AC073834.1","ENSG00000237655",FALSE,NA,FALSE,NA,NA,10.4701207127206
"3376","TTC30A","ENSG00000197557",FALSE,NA,FALSE,NA,NA,21.3670699511362
"3377","PDE11A","ENSG00000128655",FALSE,NA,FALSE,NA,NA,17.2994096977853
"3378","PDE11A","ENSG00000284741",FALSE,NA,FALSE,NA,NA,9.92451320465042
"3379","RBM45","ENSG00000155636",TRUE,0.967741935483871,FALSE,NA,NA,82.1651777969736
"3380","OSBPL6","ENSG00000079156",TRUE,0.984848484848485,FALSE,NA,NA,140.622358453981
"3381","AC009948.1","ENSG00000223960",TRUE,0.986677631578947,FALSE,NA,NA,58.9341314895355
"3382","PRKRA","ENSG00000180228",TRUE,0.96875,FALSE,NA,NA,95.2189961305194
"3383","PJVK","ENSG00000204311",TRUE,1,FALSE,NA,NA,49.6050955131265
"3384","FKBP7","ENSG00000079150",FALSE,NA,FALSE,NA,NA,17.9948646265575
"3385","PLEKHA3","ENSG00000116095",TRUE,0.925831202046036,FALSE,NA,NA,74.1488964461118
"3386","TTN-AS1","ENSG00000237298",TRUE,0.759816753926702,FALSE,NA,NA,94.7400499859626
"3387","TTN","ENSG00000155657",TRUE,0.989310645724258,FALSE,NA,NA,36.807026748436
"3388","CCDC141","ENSG00000163492",FALSE,NA,FALSE,NA,NA,19.438113596875
"3389","SESTD1","ENSG00000187231",TRUE,0.981707317073171,FALSE,NA,NA,165.265692283687
"3390","ZNF385B","ENSG00000144331",TRUE,0.98780487804878,FALSE,NA,NA,74.5909544558074
"3391","CWC22","ENSG00000163510",TRUE,0.909090909090909,FALSE,NA,NA,85.1993427473014
"3392","AC009478.1","ENSG00000225258",FALSE,NA,FALSE,NA,NA,17.8872080227131
"3393","SCHLAP1","ENSG00000281131",TRUE,1,FALSE,NA,NA,21.2863510746022
"3394","UBE2E3","ENSG00000170035",TRUE,0.833333333333333,FALSE,NA,NA,133.871210687487
"3395","AC068196.1","ENSG00000238171",FALSE,NA,FALSE,NA,NA,6.66336690460031
"3396","LINC01934","ENSG00000234663",FALSE,NA,FALSE,NA,NA,25.7337118576286
"3397","ITGA4","ENSG00000115232",FALSE,NA,FALSE,NA,NA,13.7015423768568
"3398","CERKL","ENSG00000188452",FALSE,NA,FALSE,NA,NA,21.6939798252797
"3399","AC009962.1","ENSG00000260742",FALSE,NA,FALSE,NA,NA,11.8033558581684
"3400","SSFA2","ENSG00000138434",TRUE,0.954545454545455,FALSE,NA,NA,96.487767509852
"3401","PPP1R1C","ENSG00000150722",FALSE,NA,FALSE,NA,NA,14.8988083388554
"3402","PDE1A","ENSG00000115252",TRUE,1,FALSE,NA,NA,83.4004747291845
"3403","DNAJC10","ENSG00000077232",TRUE,0.954545454545455,FALSE,NA,NA,107.577919908641
"3404","FRZB","ENSG00000162998",FALSE,NA,FALSE,NA,NA,24.8763932004843
"3405","NCKAP1","ENSG00000061676",TRUE,0.96875,FALSE,NA,NA,175.568453592593
"3406","DUSP19","ENSG00000162999",TRUE,1,FALSE,NA,NA,45.0342649784965
"3407","AC064871.1","ENSG00000224643",FALSE,NA,FALSE,NA,NA,12.920779117335
"3408","NUP35","ENSG00000163002",TRUE,0.954545454545455,FALSE,NA,NA,62.8433536084353
"3409","AC021851.1","ENSG00000272800",FALSE,NA,FALSE,NA,NA,18.3123620852578
"3410","AC093639.1","ENSG00000234172",FALSE,NA,FALSE,NA,NA,14.4100202830501
"3411","AC096667.1","ENSG00000283839",FALSE,NA,FALSE,NA,NA,18.2136772198298
"3412","ZNF804A","ENSG00000170396",TRUE,0.984945872801083,FALSE,NA,NA,65.249487375438
"3413","AC007966.1","ENSG00000226747",FALSE,NA,FALSE,NA,NA,37.5440659752307
"3414","FSIP2","ENSG00000188738",TRUE,1,FALSE,NA,NA,25.7395767264993
"3415","FSIP2-AS1","ENSG00000231646",TRUE,1,FALSE,NA,NA,55.8380245367668
"3416","LINC01473","ENSG00000237877",TRUE,0.939393939393939,FALSE,NA,NA,70.906310190426
"3417","AC017071.1","ENSG00000259915",FALSE,NA,FALSE,NA,NA,27.1275059027158
"3418","ZC3H15","ENSG00000065548",TRUE,0.875,FALSE,NA,NA,98.1962184720682
"3419","ITGAV","ENSG00000138448",TRUE,0.939393939393939,FALSE,NA,NA,103.902851402013
"3420","AC017101.1","ENSG00000227227",FALSE,NA,FALSE,NA,NA,25.4497113033393
"3421","FAM171B","ENSG00000144369",TRUE,1,FALSE,NA,NA,136.073774809532
"3422","ZSWIM2","ENSG00000163012",FALSE,NA,FALSE,NA,NA,15.0475950871121
"3423","AC007319.1","ENSG00000224063",TRUE,1,FALSE,NA,NA,35.5253319693165
"3424","CALCRL","ENSG00000064989",TRUE,1,FALSE,NA,NA,28.4138273648926
"3425","TFPI","ENSG00000003436",FALSE,NA,FALSE,NA,NA,14.4850294627997
"3426","LINC01090","ENSG00000231689",TRUE,1,FALSE,NA,NA,40.3958032243683
"3427","GULP1","ENSG00000144366",TRUE,1,FALSE,NA,NA,56.892188535139
"3428","DIRC1","ENSG00000174325",FALSE,NA,FALSE,NA,NA,7.34811588691034
"3429","COL5A2","ENSG00000204262",TRUE,1,FALSE,NA,NA,40.3876510170737
"3430","WDR75","ENSG00000115368",TRUE,0.9375,FALSE,NA,NA,85.8417778528826
"3431","SLC40A1","ENSG00000138449",FALSE,NA,FALSE,NA,NA,26.3689780212317
"3432","ASNSD1","ENSG00000138381",TRUE,1,FALSE,NA,NA,50.862642820742
"3433","ANKAR","ENSG00000151687",TRUE,0.833333333333333,FALSE,NA,NA,111.5764122734
"3434","OSGEPL1","ENSG00000128694",TRUE,1,FALSE,NA,NA,40.6103588526545
"3435","OSGEPL1-AS1","ENSG00000253559",FALSE,NA,FALSE,NA,NA,26.3901624984193
"3436","AC013468.1","ENSG00000273240",FALSE,NA,FALSE,NA,NA,12.0131104157254
"3437","ORMDL1","ENSG00000128699",TRUE,0.87630890052356,FALSE,NA,NA,83.3417012953187
"3438","PMS1","ENSG00000064933",TRUE,0.78,FALSE,NA,NA,118.479503555797
"3439","C2orf88","ENSG00000187699",TRUE,0.984848484848485,FALSE,NA,NA,66.3464050204793
"3440","MSTN","ENSG00000138379",FALSE,NA,FALSE,NA,NA,14.3777838081604
"3441","HIBCH","ENSG00000198130",TRUE,0.772727272727273,FALSE,NA,NA,159.083226080417
"3442","INPP1","ENSG00000151689",TRUE,0.985772357723577,FALSE,NA,NA,94.8447254153684
"3443","MFSD6","ENSG00000151690",TRUE,0.976021314387211,FALSE,NA,NA,104.3104102127
"3444","NEMP2","ENSG00000189362",FALSE,NA,FALSE,NA,NA,27.7696219288792
"3445","AC108047.1","ENSG00000233654",TRUE,1,FALSE,NA,NA,59.899670642068
"3446","NAB1","ENSG00000138386",TRUE,0.909090909090909,FALSE,NA,NA,74.2077924909445
"3447","AC006460.1","ENSG00000228509",FALSE,NA,FALSE,NA,NA,13.0654049814807
"3448","GLS","ENSG00000115419",TRUE,0.699488491048593,TRUE,689,NA,179.5511797299
"3449","STAT1","ENSG00000115415",TRUE,0.928010471204188,FALSE,NA,NA,59.3110323343938
"3450","STAT4","ENSG00000138378",TRUE,0.994925575101488,FALSE,NA,NA,62.8402046309306
"3451","AC092614.1","ENSG00000227542",FALSE,NA,FALSE,NA,NA,9.79117583784706
"3452","MYO1B","ENSG00000128641",TRUE,0.998223801065719,FALSE,NA,NA,39.2215427496808
"3453","NABP1","ENSG00000173559",FALSE,NA,FALSE,NA,NA,33.0226126098917
"3454","AC098872.1","ENSG00000225884",FALSE,NA,FALSE,NA,NA,8.50549814096433
"3455","AC098617.1","ENSG00000233766",FALSE,NA,FALSE,NA,NA,34.795141535386
"3456","TMEFF2","ENSG00000144339",TRUE,0.96969696969697,FALSE,NA,NA,137.708550056425
"3457","LINC01821","ENSG00000225539",FALSE,NA,FALSE,NA,NA,35.1926529199892
"3458","AC010983.1","ENSG00000235056",FALSE,NA,FALSE,NA,NA,13.1330333342922
"3459","AC104823.1","ENSG00000224099",FALSE,NA,FALSE,NA,NA,8.26134955489893
"3460","AC064834.1","ENSG00000271893",FALSE,NA,FALSE,NA,NA,11.1811668346098
"3461","SLC39A10","ENSG00000196950",TRUE,0.768606224627876,FALSE,NA,NA,118.010662334368
"3462","DNAH7","ENSG00000118997",TRUE,0.989342806394316,FALSE,NA,NA,96.2060217806302
"3463","STK17B","ENSG00000081320",TRUE,1,FALSE,NA,NA,33.4906463716914
"3464","AC114760.2","ENSG00000272211",FALSE,NA,FALSE,NA,NA,11.1076179910861
"3465","HECW2","ENSG00000138411",TRUE,0.967140319715808,FALSE,NA,NA,174.81219443435
"3466","CCDC150","ENSG00000144395",TRUE,0.984848484848485,FALSE,NA,NA,31.7714335174611
