"","Symbol","ensembl_id","top50","PropZero_filter","rank_invar"
"13731","OPN4","ENSG00000122375",TRUE,FALSE,NA
"13732","LDB3","ENSG00000122367",TRUE,FALSE,NA
"13733","AC067750.1","ENSG00000272631",FALSE,FALSE,NA
"13734","BMPR1A","ENSG00000107779",TRUE,FALSE,NA
"13735","MMRN2","ENSG00000173269",FALSE,FALSE,NA
"13736","SNCG","ENSG00000173267",FALSE,FALSE,NA
"13737","ADIRF","ENSG00000148671",FALSE,FALSE,NA
"13738","AL136982.2","ENSG00000229969",FALSE,FALSE,NA
"13739","GLUD1","ENSG00000148672",TRUE,FALSE,NA
"13740","SHLD2","ENSG00000122376",TRUE,TRUE,279
"13741","NUTM2A-AS1","ENSG00000223482",TRUE,FALSE,NA
"13742","NUTM2D","ENSG00000214562",FALSE,FALSE,NA
"13743","LINC00864","ENSG00000228055",FALSE,FALSE,NA
"13744","MINPP1","ENSG00000107789",TRUE,FALSE,NA
"13745","AL138767.3","ENSG00000225913",FALSE,FALSE,NA
"13746","AL138767.1","ENSG00000196566",FALSE,FALSE,NA
"13747","PAPSS2","ENSG00000198682",TRUE,FALSE,NA
"13748","ATAD1","ENSG00000138138",TRUE,FALSE,NA
"13749","KLLN","ENSG00000227268",FALSE,FALSE,NA
"13750","PTEN","ENSG00000171862",TRUE,TRUE,682.5
"13751","RNLS","ENSG00000184719",TRUE,FALSE,NA
"13752","LIPJ","ENSG00000204022",FALSE,FALSE,NA
"13753","STAMBPL1","ENSG00000138134",TRUE,FALSE,NA
"13754","ACTA2","ENSG00000107796",FALSE,FALSE,NA
"13755","FAS","ENSG00000026103",FALSE,FALSE,NA
"13756","CH25H","ENSG00000138135",FALSE,FALSE,NA
"13757","LIPA","ENSG00000107798",TRUE,FALSE,NA
"13758","IFIT2","ENSG00000119922",FALSE,FALSE,NA
"13759","IFIT3","ENSG00000119917",TRUE,FALSE,NA
"13760","IFIT1","ENSG00000185745",TRUE,FALSE,NA
"13761","IFIT5","ENSG00000152778",FALSE,FALSE,NA
"13762","SLC16A12","ENSG00000152779",FALSE,FALSE,NA
"13763","PANK1","ENSG00000152782",TRUE,FALSE,NA
"13764","AL157400.2","ENSG00000232936",FALSE,FALSE,NA
"13765","AL157400.1","ENSG00000225836",FALSE,FALSE,NA
"13766","AL157400.3","ENSG00000235100",TRUE,FALSE,NA
"13767","KIF20B","ENSG00000138182",TRUE,FALSE,NA
"13768","LINC00865","ENSG00000232229",FALSE,FALSE,NA
"13769","LINC01374","ENSG00000280560",FALSE,FALSE,NA
"13770","LINC01375","ENSG00000226159",FALSE,FALSE,NA
"13771","AL391704.2","ENSG00000236373",FALSE,FALSE,NA
"13772","AL391704.1","ENSG00000224750",FALSE,FALSE,NA
"13773","HTR7","ENSG00000148680",FALSE,FALSE,NA
"13774","RPP30","ENSG00000148688",TRUE,FALSE,NA
"13775","AL365434.2","ENSG00000273124",FALSE,FALSE,NA
"13776","LINC00502","ENSG00000224851",FALSE,FALSE,NA
"13777","PCGF5","ENSG00000180628",TRUE,FALSE,NA
"13778","HECTD2","ENSG00000165338",TRUE,FALSE,NA
"13779","PPP1R3C","ENSG00000119938",TRUE,FALSE,NA
"13780","TNKS2-AS1","ENSG00000228701",FALSE,FALSE,NA
"13781","TNKS2","ENSG00000107854",TRUE,TRUE,483
"13782","FGFBP3","ENSG00000174721",FALSE,FALSE,NA
"13783","BTAF1","ENSG00000095564",TRUE,TRUE,723
"13784","CPEB3","ENSG00000107864",TRUE,FALSE,NA
"13785","MARCH5","ENSG00000198060",TRUE,FALSE,NA
"13786","IDE","ENSG00000119912",TRUE,FALSE,NA
"13787","KIF11","ENSG00000138160",FALSE,FALSE,NA
"13788","HHEX","ENSG00000152804",FALSE,FALSE,NA
"13789","EXOC6","ENSG00000138190",TRUE,FALSE,NA
"13790","CYP26C1","ENSG00000187553",FALSE,FALSE,NA
"13791","CYP26A1","ENSG00000095596",FALSE,FALSE,NA
"13792","MYOF","ENSG00000138119",TRUE,FALSE,NA
"13793","CEP55","ENSG00000138180",FALSE,FALSE,NA
"13794","FFAR4","ENSG00000186188",FALSE,FALSE,NA
"13795","RBP4","ENSG00000138207",FALSE,FALSE,NA
"13796","PDE6C","ENSG00000095464",FALSE,FALSE,NA
"13797","FRA10AC1","ENSG00000148690",TRUE,FALSE,NA
"13798","LGI1","ENSG00000108231",TRUE,FALSE,NA
"13799","AL358154.1","ENSG00000280485",FALSE,FALSE,NA
"13800","SLC35G1","ENSG00000176273",TRUE,FALSE,NA
"13801","PLCE1","ENSG00000138193",TRUE,FALSE,NA
"13802","NOC3L","ENSG00000173145",TRUE,FALSE,NA
"13803","TBC1D12","ENSG00000108239",TRUE,FALSE,NA
"13804","HELLS","ENSG00000119969",TRUE,FALSE,NA
"13805","AL583836.1","ENSG00000276490",FALSE,FALSE,NA
"13806","CYP2C8","ENSG00000138115",FALSE,FALSE,NA
"13807","AL157834.1","ENSG00000231829",FALSE,FALSE,NA
"13808","ACSM6","ENSG00000173124",FALSE,FALSE,NA
"13809","AL157834.2","ENSG00000234026",FALSE,FALSE,NA
"13810","PDLIM1","ENSG00000107438",FALSE,FALSE,NA
"13811","SORBS1","ENSG00000095637",TRUE,FALSE,NA
"13812","ALDH18A1","ENSG00000059573",TRUE,FALSE,NA
"13813","TCTN3","ENSG00000119977",TRUE,FALSE,NA
"13814","ENTPD1","ENSG00000138185",TRUE,FALSE,NA
"13815","ENTPD1-AS1","ENSG00000226688",TRUE,FALSE,NA
"13816","AL365273.2","ENSG00000270099",TRUE,FALSE,NA
"13817","CC2D2B","ENSG00000188649",TRUE,FALSE,NA
"13818","CCNJ","ENSG00000107443",FALSE,FALSE,NA
"13819","ZNF518A","ENSG00000177853",TRUE,TRUE,209
"13820","BLNK","ENSG00000095585",TRUE,FALSE,NA
"13821","OPALIN","ENSG00000197430",TRUE,FALSE,NA
"13822","TLL2","ENSG00000095587",TRUE,FALSE,NA
"13823","TM9SF3","ENSG00000077147",TRUE,TRUE,346
"13824","PIK3AP1","ENSG00000155629",TRUE,FALSE,NA
"13825","LCOR","ENSG00000196233",TRUE,TRUE,227
"13826","SLIT1","ENSG00000187122",TRUE,FALSE,NA
"13827","ARHGAP19-SLIT1","ENSG00000269891",FALSE,FALSE,NA
"13828","FRAT1","ENSG00000165879",FALSE,FALSE,NA
"13829","FRAT2","ENSG00000181274",FALSE,FALSE,NA
"13830","RRP12","ENSG00000052749",TRUE,FALSE,NA
"13831","AL355490.2","ENSG00000231970",FALSE,FALSE,NA
"13832","PGAM1","ENSG00000171314",TRUE,FALSE,NA
"13833","EXOSC1","ENSG00000171311",TRUE,FALSE,NA
"13834","ZDHHC16","ENSG00000171307",TRUE,FALSE,NA
"13835","MMS19","ENSG00000155229",TRUE,FALSE,NA
"13836","UBTD1","ENSG00000165886",TRUE,FALSE,NA
"13837","ANKRD2","ENSG00000165887",FALSE,FALSE,NA
"13838","AL355315.1","ENSG00000249967",FALSE,FALSE,NA
"13839","MORN4","ENSG00000171160",TRUE,FALSE,NA
"13840","PI4K2A","ENSG00000155252",FALSE,FALSE,NA
"13841","AVPI1","ENSG00000119986",FALSE,FALSE,NA
"13842","MARVELD1","ENSG00000155254",FALSE,FALSE,NA
"13843","ZFYVE27","ENSG00000155256",TRUE,FALSE,NA
"13844","SFRP5","ENSG00000120057",FALSE,FALSE,NA
"13845","LINC00866","ENSG00000227356",FALSE,FALSE,NA
"13846","GOLGA7B","ENSG00000155265",TRUE,FALSE,NA
"13847","CRTAC1","ENSG00000095713",TRUE,FALSE,NA
"13848","R3HCC1L","ENSG00000166024",TRUE,FALSE,NA
"13849","LOXL4","ENSG00000138131",FALSE,FALSE,NA
"13850","AL139241.1","ENSG00000230928",FALSE,FALSE,NA
"13851","PYROXD2","ENSG00000119943",TRUE,FALSE,NA
"13852","HPS1","ENSG00000107521",TRUE,FALSE,NA
"13853","HPSE2","ENSG00000172987",TRUE,FALSE,NA
"13854","CNNM1","ENSG00000119946",TRUE,FALSE,NA
"13855","GOT1","ENSG00000120053",TRUE,FALSE,NA
"13856","AL391684.1","ENSG00000224934",TRUE,FALSE,NA
"13857","SLC25A28","ENSG00000155287",TRUE,FALSE,NA
"13858","AL353719.1","ENSG00000260475",FALSE,FALSE,NA
"13859","AL133353.1","ENSG00000229278",FALSE,FALSE,NA
"13860","ENTPD7","ENSG00000198018",FALSE,FALSE,NA
"13861","CUTC","ENSG00000119929",TRUE,FALSE,NA
"13862","COX15","ENSG00000014919",TRUE,FALSE,NA
"13863","ABCC2","ENSG00000023839",FALSE,FALSE,NA
"13864","DNMBP","ENSG00000107554",TRUE,FALSE,NA
"13865","DNMBP-AS1","ENSG00000227695",FALSE,FALSE,NA
"13866","CPN1","ENSG00000120054",FALSE,FALSE,NA
"13867","ERLIN1","ENSG00000107566",TRUE,FALSE,NA
"13868","CHUK","ENSG00000213341",TRUE,FALSE,NA
"13869","AL138921.1","ENSG00000227492",FALSE,FALSE,NA
"13870","CWF19L1","ENSG00000095485",TRUE,FALSE,NA
"13871","BLOC1S2","ENSG00000196072",TRUE,FALSE,NA
"13872","PKD2L1","ENSG00000107593",FALSE,FALSE,NA
"13873","AL139819.1","ENSG00000231188",FALSE,FALSE,NA
"13874","SCD","ENSG00000099194",TRUE,FALSE,NA
"13875","OLMALINC","ENSG00000235823",TRUE,FALSE,NA
"13876","WNT8B","ENSG00000075290",FALSE,FALSE,NA
"13877","SEC31B","ENSG00000075826",TRUE,FALSE,NA
"13878","AL133352.1","ENSG00000255339",TRUE,FALSE,NA
"13879","HIF1AN","ENSG00000166135",TRUE,FALSE,NA
"13880","PAX2","ENSG00000075891",FALSE,FALSE,NA
"13881","AL138762.1","ENSG00000272572",FALSE,FALSE,NA
"13882","SLF2","ENSG00000119906",TRUE,FALSE,NA
"13883","MRPL43","ENSG00000055950",TRUE,FALSE,NA
"13884","SEMA4G","ENSG00000095539",TRUE,FALSE,NA
"13885","TWNK","ENSG00000107815",FALSE,FALSE,NA
"13886","LZTS2","ENSG00000107816",TRUE,FALSE,NA
"13887","PDZD7","ENSG00000186862",TRUE,FALSE,NA
"13888","SFXN3","ENSG00000107819",TRUE,FALSE,NA
"13889","KAZALD1","ENSG00000107821",FALSE,FALSE,NA
"13890","TLX1NB","ENSG00000236311",FALSE,FALSE,NA
"13891","LINC01514","ENSG00000237579",FALSE,FALSE,NA
"13892","AL133387.2","ENSG00000229649",FALSE,FALSE,NA
"13893","BTRC","ENSG00000166167",TRUE,TRUE,592
"13894","DPCD","ENSG00000166171",TRUE,FALSE,NA
"13895","POLL","ENSG00000166169",TRUE,FALSE,NA
"13896","FBXW4","ENSG00000107829",TRUE,TRUE,446
"13897","FGF8","ENSG00000107831",FALSE,FALSE,NA
"13898","NPM3","ENSG00000107833",FALSE,FALSE,NA
"13899","OGA","ENSG00000198408",TRUE,TRUE,811
"13900","KCNIP2-AS1","ENSG00000226009",TRUE,FALSE,NA
"13901","KCNIP2","ENSG00000120049",TRUE,FALSE,NA
"13902","ARMH3","ENSG00000120029",TRUE,TRUE,504
"13903","HPS6","ENSG00000166189",FALSE,FALSE,NA
"13904","LDB1","ENSG00000198728",TRUE,FALSE,NA
"13905","PPRC1","ENSG00000148840",TRUE,FALSE,NA
"13906","NOLC1","ENSG00000166197",TRUE,FALSE,NA
"13907","GBF1","ENSG00000107862",TRUE,TRUE,621
"13908","NFKB2","ENSG00000077150",FALSE,FALSE,NA
"13909","PSD","ENSG00000059915",TRUE,FALSE,NA
"13910","FBXL15","ENSG00000107872",FALSE,FALSE,NA
"13911","CUEDC2","ENSG00000107874",TRUE,FALSE,NA
"13912","C10orf95","ENSG00000120055",FALSE,FALSE,NA
"13913","MFSD13A","ENSG00000138111",TRUE,FALSE,NA
"13914","ACTR1A","ENSG00000138107",TRUE,FALSE,NA
"13915","AL121928.1","ENSG00000273262",FALSE,FALSE,NA
"13916","SUFU","ENSG00000107882",TRUE,FALSE,NA
"13917","TRIM8","ENSG00000171206",TRUE,FALSE,NA
"13918","AL391121.1","ENSG00000272933",FALSE,FALSE,NA
"13919","ARL3","ENSG00000138175",TRUE,FALSE,NA
"13920","SFXN2","ENSG00000156398",TRUE,FALSE,NA
"13921","WBP1L","ENSG00000166272",TRUE,FALSE,NA
"13922","CYP17A1-AS1","ENSG00000203886",FALSE,FALSE,NA
"13923","AL358790.1","ENSG00000282772",FALSE,FALSE,NA
"13924","BORCS7-ASMT","ENSG00000270316",TRUE,FALSE,NA
"13925","AL356608.1","ENSG00000272912",FALSE,FALSE,NA
"13926","CNNM2","ENSG00000148842",TRUE,FALSE,NA
"13927","NT5C2","ENSG00000076685",TRUE,TRUE,416
"13928","RPEL1","ENSG00000235376",FALSE,FALSE,NA
"13929","INA","ENSG00000148798",TRUE,FALSE,NA
"13930","PCGF6","ENSG00000156374",TRUE,FALSE,NA
"13931","TAF5","ENSG00000148835",TRUE,FALSE,NA
"13932","ATP5MD","ENSG00000173915",TRUE,FALSE,NA
"13933","PDCD11","ENSG00000148843",TRUE,FALSE,NA
"13934","CALHM2","ENSG00000138172",FALSE,FALSE,NA
"13935","AL139339.2","ENSG00000273485",FALSE,FALSE,NA
"13936","AL139339.1","ENSG00000234699",FALSE,FALSE,NA
"13937","CALHM1","ENSG00000185933",FALSE,FALSE,NA
"13938","NEURL1-AS1","ENSG00000235470",FALSE,FALSE,NA
"13939","NEURL1","ENSG00000107954",TRUE,FALSE,NA
"13940","SH3PXD2A","ENSG00000107957",TRUE,FALSE,NA
"13941","AL121929.2","ENSG00000273108",FALSE,FALSE,NA
"13942","SH3PXD2A-AS1","ENSG00000280693",FALSE,FALSE,NA
"13943","STN1","ENSG00000107960",TRUE,FALSE,NA
"13944","SLK","ENSG00000065613",TRUE,FALSE,NA
"13945","COL17A1","ENSG00000065618",FALSE,FALSE,NA
"13946","SFR1","ENSG00000156384",FALSE,FALSE,NA
"13947","CFAP43","ENSG00000197748",TRUE,FALSE,NA
"13948","GSTO1","ENSG00000148834",TRUE,FALSE,NA
"13949","GSTO2","ENSG00000065621",TRUE,FALSE,NA
"13950","ITPRIP","ENSG00000148841",FALSE,FALSE,NA
"13951","AL162742.1","ENSG00000228261",FALSE,FALSE,NA
"13952","CFAP58","ENSG00000120051",FALSE,FALSE,NA
"13953","SORCS3","ENSG00000156395",TRUE,FALSE,NA
"13954","AL731574.1","ENSG00000229466",FALSE,FALSE,NA
"13955","AL353148.1","ENSG00000229775",FALSE,FALSE,NA
"13956","SORCS1","ENSG00000108018",TRUE,FALSE,NA
"13957","LINC01435","ENSG00000229981",TRUE,FALSE,NA
"13958","AL356476.1","ENSG00000223381",FALSE,FALSE,NA
"13959","XPNPEP1","ENSG00000108039",TRUE,FALSE,NA
"13960","ADD3","ENSG00000148700",TRUE,FALSE,NA
"13961","MXI1","ENSG00000119950",TRUE,FALSE,NA
"13962","SMNDC1","ENSG00000119953",TRUE,FALSE,NA
"13963","AL355512.1","ENSG00000273143",FALSE,FALSE,NA
"13964","DUSP5","ENSG00000138166",FALSE,FALSE,NA
"13965","SMC3","ENSG00000108055",TRUE,FALSE,NA
"13966","RBM20","ENSG00000203867",TRUE,FALSE,NA
"13967","PDCD4","ENSG00000150593",TRUE,FALSE,NA
"13968","BBIP1","ENSG00000214413",TRUE,FALSE,NA
"13969","AL158163.2","ENSG00000278601",FALSE,FALSE,NA
"13970","AL158163.1","ENSG00000270589",FALSE,FALSE,NA
"13971","SHOC2","ENSG00000108061",TRUE,TRUE,73
"13972","ADRA2A","ENSG00000150594",FALSE,FALSE,NA
"13973","GPAM","ENSG00000119927",TRUE,FALSE,NA
"13974","TECTB","ENSG00000119913",FALSE,FALSE,NA
"13975","ACSL5","ENSG00000197142",FALSE,FALSE,NA
"13976","AL157786.1","ENSG00000232934",FALSE,FALSE,NA
"13977","ZDHHC6","ENSG00000023041",TRUE,FALSE,NA
"13978","VTI1A","ENSG00000151532",TRUE,TRUE,114
"13979","AL139120.1","ENSG00000233340",FALSE,FALSE,NA
"13980","TCF7L2","ENSG00000148737",TRUE,FALSE,NA
"13981","AL158212.2","ENSG00000233547",FALSE,FALSE,NA
"13982","HABP2","ENSG00000148702",FALSE,FALSE,NA
"13983","NRAP","ENSG00000197893",FALSE,FALSE,NA
"13984","CASP7","ENSG00000165806",FALSE,FALSE,NA
"13985","DCLRE1A","ENSG00000198924",FALSE,FALSE,NA
"13986","NHLRC2","ENSG00000196865",TRUE,FALSE,NA
"13987","ADRB1","ENSG00000043591",TRUE,FALSE,NA
"13988","CCDC186","ENSG00000165813",TRUE,FALSE,NA
"13989","TDRD1","ENSG00000095627",FALSE,FALSE,NA
"13990","VWA2","ENSG00000165816",FALSE,FALSE,NA
"13991","AFAP1L2","ENSG00000169129",TRUE,FALSE,NA
"13992","ABLIM1","ENSG00000099204",TRUE,FALSE,NA
"13993","AL137025.1","ENSG00000228484",FALSE,FALSE,NA
"13994","FAM160B1","ENSG00000151553",TRUE,FALSE,NA
"13995","TRUB1","ENSG00000165832",TRUE,FALSE,NA
"13996","ATRNL1","ENSG00000107518",TRUE,FALSE,NA
"13997","GFRA1","ENSG00000151892",TRUE,FALSE,NA
"13998","CCDC172","ENSG00000182645",FALSE,FALSE,NA
"13999","PNLIPRP3","ENSG00000203837",FALSE,FALSE,NA
"14000","PNLIP","ENSG00000175535",FALSE,FALSE,NA
"14001","C10orf82","ENSG00000165863",FALSE,FALSE,NA
"14002","HSPA12A","ENSG00000165868",TRUE,FALSE,NA
"14003","ENO4","ENSG00000188316",TRUE,FALSE,NA
"14004","SHTN1","ENSG00000187164",TRUE,FALSE,NA
"14005","VAX1","ENSG00000148704",FALSE,FALSE,NA
"14006","MIR3663HG","ENSG00000234474",FALSE,FALSE,NA
"14007","SLC18A2","ENSG00000165646",FALSE,FALSE,NA
"14008","AL391988.1","ENSG00000277879",FALSE,FALSE,NA
"14009","PDZD8","ENSG00000165650",TRUE,FALSE,NA
"14010","AC005871.2","ENSG00000258114",FALSE,FALSE,NA
"14011","EMX2OS","ENSG00000229847",TRUE,FALSE,NA
"14012","EMX2","ENSG00000170370",FALSE,FALSE,NA
"14013","RAB11FIP2","ENSG00000107560",TRUE,FALSE,NA
"14014","AC022395.1","ENSG00000231104",FALSE,FALSE,NA
"14015","CASC2","ENSG00000177640",TRUE,FALSE,NA
"14016","FAM204A","ENSG00000165669",TRUE,FALSE,NA
"14017","LINC00867","ENSG00000232139",FALSE,FALSE,NA
"14018","PRLHR","ENSG00000119973",FALSE,FALSE,NA
"14019","CACUL1","ENSG00000151893",TRUE,FALSE,NA
"14020","NANOS1","ENSG00000188613",FALSE,FALSE,NA
"14021","EIF3A","ENSG00000107581",TRUE,FALSE,NA
"14022","FAM45A","ENSG00000119979",TRUE,FALSE,NA
"14023","SFXN4","ENSG00000183605",TRUE,FALSE,NA
"14024","PRDX3","ENSG00000165672",TRUE,FALSE,NA
"14025","GRK5","ENSG00000198873",TRUE,FALSE,NA
"14026","AL583824.1","ENSG00000236426",FALSE,FALSE,NA
"14027","RGS10","ENSG00000148908",TRUE,FALSE,NA
"14028","TIAL1","ENSG00000151923",TRUE,FALSE,NA
"14029","BAG3","ENSG00000151929",FALSE,FALSE,NA
"14030","INPP5F","ENSG00000198825",TRUE,FALSE,NA
"14031","MCMBP","ENSG00000197771",TRUE,FALSE,NA
"14032","SEC23IP","ENSG00000107651",TRUE,FALSE,NA
"14033","PLPP4","ENSG00000203805",TRUE,FALSE,NA
"14034","LINC01561","ENSG00000177234",FALSE,FALSE,NA
"14035","WDR11-AS1","ENSG00000227165",TRUE,FALSE,NA
"14036","WDR11","ENSG00000120008",TRUE,FALSE,NA
"14037","AC010998.2","ENSG00000271670",FALSE,FALSE,NA
"14038","AC010998.1","ENSG00000227307",FALSE,FALSE,NA
"14039","FGFR2","ENSG00000066468",TRUE,FALSE,NA
"14040","ATE1","ENSG00000107669",TRUE,FALSE,NA
"14041","AL731566.2","ENSG00000276742",FALSE,FALSE,NA
"14042","NSMCE4A","ENSG00000107672",TRUE,FALSE,NA
"14043","AL731566.1","ENSG00000273891",FALSE,FALSE,NA
"14044","TACC2","ENSG00000138162",TRUE,FALSE,NA
"14045","BTBD16","ENSG00000138152",FALSE,FALSE,NA
"14046","PLEKHA1","ENSG00000107679",TRUE,FALSE,NA
"14047","HTRA1","ENSG00000166033",TRUE,FALSE,NA
"14048","DMBT1","ENSG00000187908",FALSE,FALSE,NA
"14049","CUZD1","ENSG00000138161",FALSE,FALSE,NA
"14050","FAM24B","ENSG00000213185",TRUE,FALSE,NA
"14051","C10orf88","ENSG00000119965",TRUE,FALSE,NA
"14052","PSTK","ENSG00000179988",TRUE,FALSE,NA
"14053","IKZF5","ENSG00000095574",TRUE,FALSE,NA
"14054","ACADSB","ENSG00000196177",TRUE,FALSE,NA
"14055","BUB3","ENSG00000154473",TRUE,FALSE,NA
"14056","AL160290.2","ENSG00000230131",TRUE,FALSE,NA
"14057","AL357127.1","ENSG00000234542",FALSE,FALSE,NA
"14058","GPR26","ENSG00000154478",FALSE,FALSE,NA
"14059","CPXM2","ENSG00000121898",FALSE,FALSE,NA
"14060","CHST15","ENSG00000182022",TRUE,FALSE,NA
"14061","OAT","ENSG00000065154",TRUE,FALSE,NA
"14062","LHPP","ENSG00000107902",TRUE,FALSE,NA
"14063","AC068896.1","ENSG00000258539",FALSE,FALSE,NA
"14064","AL513190.1","ENSG00000278831",FALSE,FALSE,NA
"14065","FAM53B-AS1","ENSG00000233334",TRUE,FALSE,NA
"14066","EEF1AKMT2","ENSG00000203791",FALSE,FALSE,NA
"14067","ABRAXAS2","ENSG00000165660",TRUE,FALSE,NA
"14068","ZRANB1","ENSG00000019995",TRUE,FALSE,NA
"14069","AL731577.1","ENSG00000226899",FALSE,FALSE,NA
"14070","CTBP2","ENSG00000175029",TRUE,FALSE,NA
"14071","TEX36","ENSG00000175018",FALSE,FALSE,NA
"14072","AL158835.1","ENSG00000224023",FALSE,FALSE,NA
"14073","EDRF1","ENSG00000107938",TRUE,FALSE,NA
"14074","EDRF1-AS1","ENSG00000236991",FALSE,FALSE,NA
"14075","MMP21","ENSG00000154485",FALSE,FALSE,NA
"14076","UROS","ENSG00000188690",TRUE,FALSE,NA
"14077","BCCIP","ENSG00000107949",TRUE,FALSE,NA
"14078","DHX32","ENSG00000089876",TRUE,FALSE,NA
"14079","FANK1","ENSG00000203780",TRUE,FALSE,NA
"14080","ADAM12","ENSG00000148848",TRUE,FALSE,NA
"14081","LINC00601","ENSG00000235180",TRUE,FALSE,NA
"14082","C10orf90","ENSG00000154493",TRUE,FALSE,NA
"14083","DOCK1","ENSG00000150760",TRUE,FALSE,NA
"14084","AL359094.1","ENSG00000223528",FALSE,FALSE,NA
"14085","FAM196A","ENSG00000188916",TRUE,FALSE,NA
"14086","CLRN3","ENSG00000180745",FALSE,FALSE,NA
"14087","PTPRE","ENSG00000132334",TRUE,FALSE,NA
"14088","AL158166.2","ENSG00000232259",FALSE,FALSE,NA
"14089","AL390763.2","ENSG00000280953",FALSE,FALSE,NA
"14090","MGMT","ENSG00000170430",TRUE,FALSE,NA
"14091","AL157832.1","ENSG00000227374",FALSE,FALSE,NA
"14092","AL157832.3","ENSG00000283141",TRUE,FALSE,NA
"14093","EBF3","ENSG00000108001",FALSE,FALSE,NA
"14094","AL354950.1","ENSG00000275005",FALSE,FALSE,NA
"14095","C10orf143","ENSG00000237489",TRUE,FALSE,NA
"14096","GLRX3","ENSG00000108010",TRUE,FALSE,NA
"14097","AL355500.1","ENSG00000236303",FALSE,FALSE,NA
"14098","TCERG1L","ENSG00000176769",TRUE,FALSE,NA
"14099","LINC01164","ENSG00000189275",FALSE,FALSE,NA
"14100","PPP2R2D","ENSG00000175470",TRUE,TRUE,233
"14101","BNIP3","ENSG00000176171",TRUE,FALSE,NA
"14102","AL162274.2","ENSG00000277959",FALSE,FALSE,NA
"14103","AL162274.1","ENSG00000273521",FALSE,FALSE,NA
"14104","JAKMIP3","ENSG00000188385",TRUE,FALSE,NA
"14105","AL512622.1","ENSG00000235010",FALSE,FALSE,NA
"14106","DPYSL4","ENSG00000151640",TRUE,FALSE,NA
"14107","STK32C","ENSG00000165752",TRUE,FALSE,NA
"14108","LRRC27","ENSG00000148814",TRUE,FALSE,NA
"14109","PWWP2B","ENSG00000171813",FALSE,FALSE,NA
"14110","AL451069.2","ENSG00000231705",FALSE,FALSE,NA
"14111","AL451069.1","ENSG00000226900",FALSE,FALSE,NA
"14112","INPP5A","ENSG00000068383",TRUE,FALSE,NA
"14113","NKX6-2","ENSG00000148826",TRUE,FALSE,NA
"14114","CFAP46","ENSG00000171811",TRUE,FALSE,NA
"14115","LINC01166","ENSG00000232903",FALSE,FALSE,NA
"14116","ADGRA1","ENSG00000197177",TRUE,FALSE,NA
"14117","ADGRA1-AS1","ENSG00000256925",FALSE,FALSE,NA
"14118","KNDC1","ENSG00000171798",TRUE,FALSE,NA
"14119","ADAM8","ENSG00000151651",FALSE,FALSE,NA
"14120","TUBGCP2","ENSG00000130640",TRUE,FALSE,NA
"14121","ZNF511-PRAP1","ENSG00000283496",FALSE,FALSE,NA
"14122","CALY","ENSG00000130643",TRUE,FALSE,NA
"14123","AL360181.1","ENSG00000226699",FALSE,FALSE,NA
"14124","FUOM","ENSG00000148803",FALSE,FALSE,NA
"14125","ECHS1","ENSG00000127884",TRUE,FALSE,NA
"14126","PAOX","ENSG00000148832",TRUE,FALSE,NA
"14127","AL360181.3","ENSG00000254536",FALSE,FALSE,NA
"14128","MTG1","ENSG00000148824",FALSE,FALSE,NA
"14129","SPRN","ENSG00000203772",FALSE,FALSE,NA
"14130","SCART1","ENSG00000214279",TRUE,FALSE,NA
"14131","CYP2E1","ENSG00000130649",TRUE,FALSE,NA
"14132","AL161645.1","ENSG00000278518",FALSE,FALSE,NA
"14133","SYCE1","ENSG00000171772",TRUE,FALSE,NA
"14134","IQSEC3","ENSG00000120645",TRUE,FALSE,NA
"14135","AC026369.3","ENSG00000256948",FALSE,FALSE,NA
"14136","AC026369.1","ENSG00000249695",FALSE,FALSE,NA
"14137","AC007406.3","ENSG00000256540",FALSE,FALSE,NA
"14138","SLC6A12","ENSG00000111181",FALSE,FALSE,NA
"14139","AC007406.4","ENSG00000256577",FALSE,FALSE,NA
"14140","SLC6A13","ENSG00000010379",FALSE,FALSE,NA
"14141","KDM5A","ENSG00000073614",TRUE,TRUE,802
"14142","CCDC77","ENSG00000120647",TRUE,FALSE,NA
"14143","B4GALNT3","ENSG00000139044",TRUE,FALSE,NA
"14144","NINJ2","ENSG00000171840",TRUE,FALSE,NA
"14145","AC021054.1","ENSG00000177406",TRUE,FALSE,NA
"14146","WNK1","ENSG00000060237",TRUE,TRUE,535
"14147","RAD52","ENSG00000002016",TRUE,FALSE,NA
"14148","AC004803.1","ENSG00000250132",FALSE,FALSE,NA
"14149","ERC1","ENSG00000082805",TRUE,TRUE,464
"14150","AC004672.1","ENSG00000249028",FALSE,FALSE,NA
"14151","LINC00942","ENSG00000249628",FALSE,FALSE,NA
"14152","WNT5B","ENSG00000111186",TRUE,FALSE,NA
"14153","FBXL14","ENSG00000171823",TRUE,FALSE,NA
"14154","ADIPOR2","ENSG00000006831",TRUE,FALSE,NA
"14155","CACNA2D4","ENSG00000151062",FALSE,FALSE,NA
"14156","LRTM2","ENSG00000166159",FALSE,FALSE,NA
"14157","LINC00940","ENSG00000235049",FALSE,FALSE,NA
"14158","DCP1B","ENSG00000151065",TRUE,FALSE,NA
"14159","CACNA1C","ENSG00000151067",TRUE,FALSE,NA
"14160","CACNA1C-AS2","ENSG00000256271",FALSE,FALSE,NA
"14161","CACNA1C-AS1","ENSG00000246627",FALSE,FALSE,NA
